station_id,name,latitude,longitude,address,google_maps,source
309267,JW Marriott,12.97228768658023,77.59492658243641,"Vittal Mallya Road, D'Souza Layout","https://www.google.com/maps/search/?api=1&query=12.97228768658023,77.59492658243641",OpenChargeMap
309268,Sundaram Motors,12.973845154518216,77.59597891080779,"107, Kasturba Road, opp. Venkatappa Art Gallery, ","https://www.google.com/maps/search/?api=1&query=12.973845154518216,77.59597891080779",OpenChargeMap
309097,ibis Bengaluru City Centre,12.96751,77.5939,"Plot No - 30, Raja Ram Mohan Roy Road, off Richmond Road","https://www.google.com/maps/search/?api=1&query=12.96751,77.5939",OpenChargeMap
309099,ITC Gardenia Bengaluru,12.96728,77.59552,"1, Residency Road","https://www.google.com/maps/search/?api=1&query=12.96728,77.59552",OpenChargeMap
309270,BMW Navnit Motors,12.97259859569182,77.59908118684689,"48/3, Lavelle Road","https://www.google.com/maps/search/?api=1&query=12.97259859569182,77.59908118684689",OpenChargeMap
103614,Ather Grid Point - 6000 Miles to Isle of Man,12.9756828,77.5982326000001,Kasturba Road,"https://www.google.com/maps/search/?api=1&query=12.9756828,77.5982326000001",OpenChargeMap
309269,Hotel Southern Star,12.974727464060706,77.59942186908683,Lavelle Road,"https://www.google.com/maps/search/?api=1&query=12.974727464060706,77.59942186908683",OpenChargeMap
309266,Audi Central,12.97001545590929,77.6004747835533,"1, St Marks Road, Shanthala Nagar","https://www.google.com/maps/search/?api=1&query=12.97001545590929,77.6004747835533",OpenChargeMap
103746,BESCOM Head Office,12.9755314120859,77.5883364581665,K R Subway,"https://www.google.com/maps/search/?api=1&query=12.9755314120859,77.5883364581665",OpenChargeMap
309098,Divyasree Chambers,12.96192,77.59922,"O Shaughnessy Road, Langford Gardens","https://www.google.com/maps/search/?api=1&query=12.96192,77.59922",OpenChargeMap
309271,Forum Rex Walk,12.972458,77.606851,Brigade Road,"https://www.google.com/maps/search/?api=1&query=12.972458,77.606851",OpenChargeMap
309272,Vivanta by Taj Residency Road,12.97248838809081,77.60854161055966,"66, Residency Road","https://www.google.com/maps/search/?api=1&query=12.97248838809081,77.60854161055966",OpenChargeMap
309319,Freedom Park,12.97859,77.58139,"Sevakshetra, No. 14  6th Cross","https://www.google.com/maps/search/?api=1&query=12.97859,77.58139",OpenChargeMap
309273,Welcomhotel Richmond Road,12.968709974182843,77.61440938105488,"46, Richmond Road","https://www.google.com/maps/search/?api=1&query=12.968709974182843,77.61440938105488",OpenChargeMap
308804,The Rialto Hotel,12.98026,77.57661,"20-21, Seshadri Rd, Gandhi Nagar","https://www.google.com/maps/search/?api=1&query=12.98026,77.57661",OpenChargeMap
308757,Renaissance Bengaluru Race Course Hotel,12.98439,77.57639,"No 17 And 17, 1, Race Course Rd, Madhava Nagar, Extension","https://www.google.com/maps/search/?api=1&query=12.98439,77.57639",OpenChargeMap
309293,"The Oberoi, Bengaluru",12.972788253204087,77.6184047836071,"37-39, MG Road","https://www.google.com/maps/search/?api=1&query=12.972788253204087,77.6184047836071",OpenChargeMap
309294,Taj MG Road,12.97331434540071,77.6195781000381,"41/3, MG Road, Yellappa Garden","https://www.google.com/maps/search/?api=1&query=12.97331434540071,77.6195781000381",OpenChargeMap
308805,Radisson Bengaluru City Center,12.97622,77.61948,"2, Gangadhar Chetty Rd, Halasuru","https://www.google.com/maps/search/?api=1&query=12.97622,77.61948",OpenChargeMap
309295,The Park Hotel,12.973940635420362,77.61988884794027,"No 6/2, Bhaskaran Road, Yellappa Garden","https://www.google.com/maps/search/?api=1&query=12.973940635420362,77.61988884794027",OpenChargeMap
309296,Carzonrent,12.974519436687544,77.62146110718822,"# 16 'B, Bazaar Street, Halasuru","https://www.google.com/maps/search/?api=1&query=12.974519436687544,77.62146110718822",OpenChargeMap
103606,Ather Grid Point - Moto Store & Cafe,12.9875541362772,77.6208706943579,"38/4, Kensington Rd, Sindhi Colony, Pulikeshi Nagar","https://www.google.com/maps/search/?api=1&query=12.9875541362772,77.6208706943579",OpenChargeMap
